date,OT
2020-03-08 00:00:00,0
2020-03-15 00:00:00,0
2020-03-22 00:00:00,49
2020-03-29 00:00:00,0
2020-04-05 00:00:00,0
2020-04-12 00:00:00,0
2020-04-19 00:00:00,0
2020-04-26 00:00:00,0
2020-05-03 00:00:00,0
2020-05-10 00:00:00,0
2020-05-17 00:00:00,0
2020-05-24 00:00:00,0
2020-05-31 00:00:00,0
2020-06-07 00:00:00,0
2020-06-14 00:00:00,0
2020-06-21 00:00:00,0
2020-06-28 00:00:00,0
2020-07-05 00:00:00,0
2020-07-12 00:00:00,0
2020-07-19 00:00:00,0
2020-07-26 00:00:00,0
2020-08-02 00:00:00,0
2020-08-09 00:00:00,0
2020-08-16 00:00:00,0
2020-08-23 00:00:00,0
2020-08-30 00:00:00,0
2020-09-06 00:00:00,0
2020-09-13 00:00:00,0
2020-09-20 00:00:00,0
2020-09-27 00:00:00,0
2020-10-04 00:00:00,0
2020-10-11 00:00:00,0
2020-10-18 00:00:00,0
2020-10-25 00:00:00,0
2020-11-01 00:00:00,0
2020-11-08 00:00:00,0
2020-11-15 00:00:00,0
2020-11-22 00:00:00,0
2020-11-29 00:00:00,0
2020-12-06 00:00:00,0
2020-12-13 00:00:00,0
2020-12-20 00:00:00,0
2020-12-27 00:00:00,0
2021-01-03 00:00:00,0
2021-01-10 00:00:00,0
2021-01-17 00:00:00,0
2021-01-24 00:00:00,0
2021-01-31 00:00:00,0
2021-02-07 00:00:00,0
2021-02-14 00:00:00,0
2021-02-21 00:00:00,0
2021-02-28 00:00:00,0
2021-03-07 00:00:00,0
2021-03-14 00:00:00,0
2021-03-21 00:00:00,0
2021-03-28 00:00:00,0
2021-04-04 00:00:00,0
2021-04-11 00:00:00,0
2021-04-18 00:00:00,0
2021-04-25 00:00:00,0
2021-05-02 00:00:00,0
2021-05-09 00:00:00,0
2021-05-16 00:00:00,0
2021-05-23 00:00:00,0
2021-05-30 00:00:00,0
2021-06-06 00:00:00,0
2021-06-13 00:00:00,0
2021-06-20 00:00:00,0
2021-06-27 00:00:00,0
2021-07-04 00:00:00,0
2021-07-11 00:00:00,0
2021-07-18 00:00:00,0
2021-07-25 00:00:00,0
2021-08-01 00:00:00,0
2021-08-08 00:00:00,0
2021-08-15 00:00:00,0
2021-08-22 00:00:00,0
2021-08-29 00:00:00,0
2021-09-05 00:00:00,0
2021-09-12 00:00:00,0
2021-09-19 00:00:00,0
2021-09-26 00:00:00,0
2021-10-03 00:00:00,0
2021-10-10 00:00:00,0
2021-10-17 00:00:00,0
2021-10-24 00:00:00,0
2021-10-31 00:00:00,0
2021-11-07 00:00:00,0
2021-11-14 00:00:00,0
2021-11-21 00:00:00,0
2021-11-28 00:00:00,0
2021-12-05 00:00:00,0
2021-12-12 00:00:00,0
2021-12-19 00:00:00,0
2021-12-26 00:00:00,0
2022-01-02 00:00:00,0
2022-01-09 00:00:00,0
2022-01-16 00:00:00,0
2022-01-23 00:00:00,0
2022-01-30 00:00:00,0
2022-02-06 00:00:00,0
2022-02-13 00:00:00,0
2022-02-20 00:00:00,0
2022-02-27 00:00:00,0
2022-03-06 00:00:00,0
2022-03-13 00:00:00,0
2022-03-20 00:00:00,0
2022-03-27 00:00:00,0
2022-04-03 00:00:00,0
2022-04-10 00:00:00,0
2022-04-17 00:00:00,0
2022-04-24 00:00:00,0
2022-05-01 00:00:00,0
2022-05-08 00:00:00,0
2022-05-15 00:00:00,0
2022-05-22 00:00:00,0
2022-05-29 00:00:00,0
2022-06-05 00:00:00,0
2022-06-12 00:00:00,0
2022-06-19 00:00:00,0
2022-06-26 00:00:00,0
2022-07-03 00:00:00,0
2022-07-10 00:00:00,0
2022-07-17 00:00:00,0
2022-07-24 00:00:00,0
2022-07-31 00:00:00,0
2022-08-07 00:00:00,0
2022-08-14 00:00:00,0
2022-08-21 00:00:00,0
2022-08-28 00:00:00,0
2022-09-04 00:00:00,0
2022-09-11 00:00:00,0
2022-09-18 00:00:00,0
2022-09-25 00:00:00,0
2022-10-02 00:00:00,0
2022-10-09 00:00:00,0
2022-10-16 00:00:00,0
2022-10-23 00:00:00,0
2022-10-30 00:00:00,0
2022-11-06 00:00:00,0
2022-11-13 00:00:00,0
2022-11-20 00:00:00,0
2022-11-27 00:00:00,0
2022-12-04 00:00:00,0
2022-12-11 00:00:00,0
2022-12-18 00:00:00,0
2022-12-25 00:00:00,0
2023-01-01 00:00:00,0
2023-01-08 00:00:00,0
2023-01-15 00:00:00,0
2023-01-22 00:00:00,0
2023-01-29 00:00:00,0
2023-02-05 00:00:00,0
2023-02-12 00:00:00,0
2023-02-19 00:00:00,0
2023-02-26 00:00:00,0
2023-03-05 00:00:00,0
